,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,AMD offer 170k base 60k rsu MTS v qualcomm?,byebyeIntc,/company/Intel/,nan,"Hi, i have a offer from AMD at Santa Clara, work ex 7 years, how is it compared to Qualcomm? Might get one from there soon.",5,18,2021-4-23 04:08:17,/post/AMD-offer-170k-base-60k-rsu-MTS-v-qualcomm-V1AOPYDa,Qualcomm
0,Qualcomm Gpu team,Hdjsj,/company/Synopsys/,nan,"I have accepted an offer from Qualcomm Bangalore for DV role. Want to know how is the gpu team and work? Is it a good time to join because of this covid 19 situation? What are the chances that Q will do layoffs once virus effect are gone?Offer : staff eng, tc : 70k, yoe: 9@ Qualcomm ",1,10,2020-3-26 02:47:48,/post/Qualcomm-Gpu-team-BeocUwuH,Qualcomm
0,Qualcomm offer (Help with counter),qcomnj,nan,nan,"Hi All, Received Qualcomm offer for Staff level(Software).YoE > 8.5 + MastersLocation - San Diego Base - 131kSign on - 25kRSUs - 75k(over 3 years)Thanks.",1,22,2020-3-18 04:46:44,/post/Qualcomm-offer-Help-with-counter-p5spGqBr,Qualcomm
0,Broadcom Vs Qualcomm ,Prime,/company/Google/,Eng,Wondering what people here think in general about Broadcom trying to acquire Qualcomm,3,29,2018-3-4 05:12:53,/post/Broadcom-Vs-Qualcomm-KLH4H0p6,Qualcomm
0,Qualcomm Signing Bonus Clawback,Shark Boy,/company/Qualcomm/,nan,I’ve been working at Qualcomm for about 6 months and am thinking about joining another company. Does anyone know if Q has a clawback policy on their signing bonus or other parts of their package ?#newgrad #swe #qualcomm #tc,1,8,2021-2-5 19:35:41,/post/Qualcomm-Signing-Bonus-Clawback-EBe58QXG,Qualcomm
0,Qualcomm Virtual onboarding,VJGJ12,/company/Intel/,nan,Anybody virtual onboarded with Qualcomm recently? How was your experience?#qualcomm,0,3,2020-7-22 21:33:44,/post/Qualcomm-Virtual-onboarding-2PE4U0HF,Qualcomm
0,Qualcomm SSE compensation,ksub,nan,nan,"Joining Qualcomm as Senior software engineer at Austin office with 5-6 years of experience.Base is 113k, sign on 20k and 25k worth of RSU.Is this a decent offer?HR was not willing to negotiate on any part of the package.",1,20,2019-5-8 04:00:52,/post/Qualcomm-SSE-compensation-vr3hoz74,Qualcomm
0,Qualcomm Hiring!,QCAbc,/company/Qualcomm/,nan,"Stay safe everyone!Just saying...we are hiring. Continuing the ramp. DM me if you need a referral. Plenty of HW, ASIC, RF and   SW (Embedded) positions. AFAIK, hiring process and everything is virtual - no need to have to meet in person for interviews and all.",4,10,2020-3-19 23:05:20,/post/Qualcomm-Hiring-AN6zbp6M,Qualcomm
0,Future of Qualcomm,PTTc74,/company/Qualcomm/,nan,"Future of Qualcomm? Things going on with Apple, market being low, stocks back to ~55. Do you think things will recover?",4,6,2018-11-13 20:49:08,/post/Future-of-Qualcomm-JQLadMJ2,Qualcomm
0, qualcomm or nvidia new grad,SadBoyHour,/company/McMaster-Carr/,nan,"Ive interned at both and will most likely get offers from both (kernel/embedded). I've looked at levels.fyi and the qualcomm one seems to fluctuate between:base          | stock/3      | bonus90k-100k    40k-60k          15k - 25kwhere as the nvidia numbers are higher like base at 118k - 130k , stock 60k - 80k (i think over 4 yr?) and bonus around the same as qualcomm.My question is, are the qualcomm numbers right as of now? And is it worth it to take less money because you like the team ? or should i take Nvidia offer with better numbers. Both in USD. #qualcomm #nvidia",1,9,2020-4-26 16:20:04,/post/qualcomm-or-nvidia-new-grad-COmymJ5T,Qualcomm
0,Qualcomm initial offer,CTT409,/company/CareFirst/,nan,"Got an initial offer for Senior Systems Analyst position - San Diego, CABase - 98KRSU - 30k (vested in 3 years)Sign On bonus - 0i’m quite surprised to see this offer for a senior position in San Diego. I wouldlike to know how far can I negotiate ? As my expectation was atleast 130K.#salarynegotiation #qualcommsalary #qualcomm #sandiego #salesforcesalary",0,4,2020-2-19 22:23:50,/post/Qualcomm-initial-offer-R8Gb2BHs,Qualcomm
0,Is Qualcomm over staffed?,busurp)$&,/company/Cadence-Design-Systems/,nan,I have heard from others that there is a lot of excess fat at Qualcomm. Multiple teams doing work which can be done by 1 team/person? Is that true? Does that make WLB very good on average?I don’t have idea about the specifics- but please feel free to comment and/or clarify. Or perhaps this applies to only specific business units?TC: 💩,1,2,2021-2-16 11:14:35,/post/Is-Qualcomm-over-staffed-ef1L2YWn,Qualcomm
0,Qualcomm written offer timeline,jjbuddy,nan,nan,"How long does it take until you receive the written offer letter from Qualcomm after verbal? This is my timeline:* 3 weeks ago: recruiter reached out with verbal offer and agreed on salary and level* 1 week ago: recruiter reached to confirm start date and said offer coming in few daysI still haven't heard anything since then, tried calling and emailing the recruiter but no response. Should I be worried? #tech #qualcomm #offer",0,5,2021-3-24 16:40:20,/post/Qualcomm-written-offer-timeline-Yvu7DapX,Qualcomm
0,Qualcomm GPU Arch,Xsko26,/company/Cadence-Design-Systems/,nan,How's the GPU systems team at Qualcomm ? Is it a good place to grow and learn for somebody who wants to grow as a Perf Architect?,2,0,2021-1-26 01:06:48,/post/Qualcomm-GPU-Arch-Y2PZH7vy,Qualcomm
0,Qualcomm - NXP Deal ?,Ghhslxdi,/company/Microsoft/,nan,Are there good chances for the Qualcomm - NXP deal to close soon? What’s the feeling among people at Qualcomm?,1,34,2018-6-10 20:07:54,/post/Qualcomm---NXP-Deal-PzzrsFry,Qualcomm
0,Best teams at Qualcomm,IpvH02,nan,nan,"I am an incoming intern at Qualcomm and for the team matching process, they sent us a survey to fill out with technologies we are interested in working on for the summer. Since I may want to join Qualcomm full time, what I fill out on the survey will depend on what teams I would like to join full time.People who have worked at Qualcomm, what teams are the best in terms of:1. Flexibility to work remotely from time to time (I want to visit family often)2. Work life balance3. Opportunity to work with product managers (I want to transition to PM at some point)4. Best pay (I heard core teams pay more, so what exactly are those core teams)?",0,1,2021-4-8 18:21:12,/post/Best-teams-at-Qualcomm-8ecQRNvQ,Qualcomm
0,Qualcomm referrals,elect,/company/Cummins/,nan,"Hello,From all the amazong people working at Qualcomm, can someone please refer me to an open position?I will really appreciate your help!I am a mechanical engineer with 5 years of experience in thermal design and analysis of mechanical systems. I am profienct in cfd and experimental analysis with published research papers in some good journal.Thanks for taking the time to read it. Hope someone can help.",1,10,2020-2-14 13:01:59,/post/Qualcomm-referrals-KQudwTmr,Qualcomm
0,Qualcomm New Grad Offer,RHP_zero,nan,nan,Qualcomm giving base pay (105K-107K) in the Bay area to HW engineers? It is the same for new hires in San Diego as well. Is there any scope of negotiating for 112K-115K in Bay area? What can be the basis for negotiation if yoe 0. Can the cost of living be justified point?,3,2,2019-11-14 21:17:39,/post/Qualcomm-New-Grad-Offer-ojqttPLy,Qualcomm
0,Qualcomm India offer evaluation,kpolign,/company/Splunk/,nan,"Asking for a friend..Got an offer from qualcomm sr.swe with 3.5 Yoe..Offer breakdown is 19L base / 7L RSU per year / 4L joining + relo bonus.. ..This brings the TC to ~27L ..How would you rate this offer ? Ive seen better offers on blind for 3.5 but this will be more than 100% hike for me..Any suggestions w.r.t if my offer can be improved, if so where to ask for an increase. Or should I blindly accept this offer?Current TC : 11L",2,5,2020-1-8 10:23:36,/post/Qualcomm-India-offer-evaluation-8W2X3uPh,Qualcomm
0,Qualcomm QCT Apps,NSLA93,/company/Microchip-Technology/,nan,i recently received an offer for QCT applications engineer(customer engineering) from qualcomm san diego. they are offering me 98k base 40k rsu 25k sign on. is there room for negotiation with base salary? i have two years of experience in customer support which is very similar to the position im moving to.,1,13,2019-12-6 17:20:48,/post/Qualcomm-QCT-Apps-yLNpW2PH,Qualcomm
0,Qualcomm HW modeling interview,hw2sw__,/company/IBM/,nan,HiI have an interview (virtual onsite) coming up for qualcomm modeling engineer primarily in c/c++.I have similar background but i think they ask more theoretical quesrions on c++ so what should i expect?Do they ask LC style questions on hackerrank or something?Thanks in advance.#hwe#hardware #interview #semiconductor,0,4,2021-3-9 02:08:30,/post/Qualcomm-HW-modeling-interview-0WxcQkNK,Qualcomm
0,Qualcomm Referral?,dfhkhgh,/company/Amazon/,nan,Thanks and I can help with Amazon!,0,1,2021-4-24 21:10:55,/post/Qualcomm-Referral-m4W2EdjU,Qualcomm
0,Qualcomm offer  evaluation,ruffmaster,/company/Intel/,nan,"Test engineer in Windows team (in SD)95k base / 25k bonus / 40k RSU1 year exp, current TC 92k (in AZ)Am I being low balled? Thinking to ask for 105k base and 80k RSU. Please suggest.",2,10,2019-12-17 14:38:50,/post/Qualcomm-offer-evaluation-jnAQsjAU,Qualcomm
0,"Offer from Qualcomm, is it good?",vnkD10,/company/L3Harris-Technologies/,nan,Software engineer with 12 years of experience plus master's degree. Offer is $145K plus RSU 30k annually. Staff level.,3,26,2017-10-27 05:01:21,/post/Offer-from-Qualcomm-is-it-good-qrofQHFO,Qualcomm
0,Nvidia to Qualcomm,lkjhgcds,/company/NVIDIA/,nan,How is Qualcomm doing after the recent bump? I have been approached by them.I wouldn’t mind switching but have not heard good stories about Qualcomm in the past couple of years.Also they asked for my expectation (tc) to start the process. Is it normal? What should I do?(Phd with a 3-4 yoe - bay area),0,7,2019-5-8 04:02:06,/post/Nvidia-to-Qualcomm-BsugPTww,Qualcomm
0,Qualcomm Modem Team vs AMD UMC Team,ss44154415,/company/Intel/,nan,"I recently received offers from Qualcomm Modem team ( San Diego, CA) for Design Verification role- Modem ASIC Engineer, and another offer from AMD Unified Memory Controller ( UMC ) team ( Austin, CA) for the same role- College Graduate experience.In terms of the scalability of jobs in respective teams and the opportunity to grow in both the companies, what would be a better opportunity?The Base salary, sign on bonus and relocation is almost the same in both companies. Qualcomm is giving RSUs while AMD isn't.But I'd prefer a role which has a good future prospect and sufficient work-life balance.#amd #qualcomm #hardware #modem #engineer #sandiego #austin #designverification #jobs #salary #salarycomparison #intel #interview #google",2,43,2020-7-17 04:11:53,/post/Qualcomm-Modem-Team-vs-AMD-UMC-Team-Cxv8Ke2T,Qualcomm
0,Qualcomm Asic Design offer,ninja_bond,/company/ON-Semiconductor/,Design,"I wanted to know if this is a good offer Qualcomm, SDSr. Asic design engineerYOE : 4Base : 115,879RSU : 28kJoining bonus : 30k",2,9,2019-8-29 16:23:38,/post/Qualcomm-Asic-Design-offer-cKeu8663,Qualcomm
0,My turn to get lowballed by Qualcomm,headbanger,/company/Broadcom/,Eng,"Currently grade 9 at Intel and TC is $240K. Job is HW DV (SV/UVM). 18 YOE with masters.  And location is east coast, Massachusetts where I currently work and live.Qualcomm offer after rejecting the first one:Senior StaffBase: $170KRSU: $75K over 3 yearsSign-on bonus: $35KRetention bonus: $15KRecruiter says annual cash bonus is 15% (which I highly doubt but let’s use that for the high end TC calculations)So without the one time bonuses their TC is $220K which is a pay cut. With the one time bonuses it’s $270K but don’t forget there’s no RSU for the first year. So the actual first year TC is $245K.What do you all think? All I know is I’m not taking a pay cut even though Intel sucks. I’m willing to walk away. Should I send the rejection by email or should I tell the recruiter over the phone?",2,40,2019-5-9 01:38:42,/post/My-turn-to-get-lowballed-by-Qualcomm-YJRSMRpS,Qualcomm
0,Nvidia vs Qualcomm expectations for TC,Xsko26,/company/Cadence-Design-Systems/,nan,I received a verbal offer from Qualcomm and the Nvidia one is in the approval phase. What would be a reasonable expectation in TC breakdown from Nvidia( Santa Clara) and Qualcomm (SD). I've 1 YOE with a master's.Also which company has better WLB and learning opportunities.,0,3,2021-3-28 02:22:20,/post/Nvidia-vs-Qualcomm-expectations-for-TC-sguGr8nY,Qualcomm
0,Virtual onsite interview Qualcomm,mjb09,nan,Eng,I have an up coming virtual onsite intervirews with Qualcomm for AI research team and I was wondering if someone can help me with pointers of what they may ask or how to prepare for coding and design interviews. And maybe ML/DL interviews.Thanks in advance. #engineering #software #interviews,1,7,2020-5-20 22:18:48,/post/Virtual-onsite-interview-Qualcomm-gMuBvYvf,Qualcomm
0, qualcomm interview update ,tingos,nan,Eng,last week i had phone interview with qualocomm.. it was scheduled for 30 min but it was 55 min long.. personally i believe every questions i answered well .. at last he told me they will pay me for relocation too and told me abt job nature .. how soon generally they revert back if it is positive .. last week tuesday i had an interview,0,8,2019-10-22 20:13:29,/post/qualcomm-interview-update-L42MeEfp,Qualcomm
0, qualcomm referral,scarop,/company/Bombardier/,nan,"Hi, is there someone who can refer me to Qualcomm?",1,6,2020-8-14 02:13:30,/post/qualcomm-referral-ND1pYzQW,Qualcomm
0,Qualcomm Customer Engineering ?,helloCali,/company/General-Motors/,nan,How is Qualcomm CE automotive team ? How is the work culture ?Are you going to be swamped with customer issues and how much scope do we have for learning & growth ? ( Is it going to be jack of all trades or is there real scope to develop strong technical skills )How do you rate the amount of work and work life balance  - Is it going to be okayish /busy / super stressed   ?How about opportunities of lateral moves if I want to move to Embedded software roles ?About me : I have been in embedded software development and troubleshooting roles for 5 years. Not a lot in-depth experience with software development. Good troubleshooting skills.How is San Diego compared to Bay Area ?Please shed some light.Thank you. #tech #embedded #softwareengineer #firmware #customerengineer #troubleshooting #issuemanagement,1,21,2020-5-22 13:58:27,/post/Qualcomm-Customer-Engineering-CQ6zQyWL,Qualcomm
0,Qualcomm India Offer Eval,pantomime,/company/Qualcomm/,nan,Joined 5 months ago. Think I was lowballed. Need review.Base: 15.4 L (including retirals)Sign On and Relocation: 2.5L (clawback period: 2y)Stocks: 5333 USD TC: 22LYOE: 2Y while joining,3,4,2020-9-4 22:42:04,/post/Qualcomm-India-Offer-Eval-A4X5sYKL,Qualcomm
0,Qualcomm -> Apple offer review,pxnM53,/company/Qualcomm/,nan,"I work in one of the core DV teams in Qualcomm SD. I finished interviewing with Apple SD a couple of weeks ago and after a few rounds of talking to the HR, this is the offer that he gave me:YOE: MS + 3 years. Base: 125RSU: 80k over 4 yearsSign on bonus: 25kPosition: ICT3Personally I think he is lowballing me knowing that I have no other offers in hand (looks like a lot of companies are on a freeze because nobody is responding). I will be promoted this year so I'll get a better bonus and an almost equivalent salary there but he's not accepting those arguments. Any suggestions on how to handle this situation? Should I walk out now, wait for 6 months and then apply again when companies could potentially starting hiring and have multiple offers?",0,8,2020-4-22 18:59:43,/post/Qualcomm--gt-Apple-offer-review-naySGhcD,Qualcomm
0,Qualcomm referral,hCTJ10,nan,Eng,My background is a great fit for a HW application role at Qualcomm based out of Santa Clara. Would appreciate referrals!,0,3,2019-6-11 02:03:05,/post/Qualcomm-referral-FTuFV0O1,Qualcomm
0,Qualcomm offer in SD? Good?,srini88,/company/Ericsson/,nan,"Hi, Received an offer from Qualcomm SD with 110k base, 25k sign on bonus, 29k RSU (over 3yr), 8k relocation for senior engineer (test) role in modem group. Moving from dallas to SD. Have 7yrs exp. Current at 80k base. Is it a decent offer? Sign on looks good, but thinking how much to ask for base & RSUs. 123k + 35k ?",0,10,2019-7-28 21:34:26,/post/Qualcomm-offer-in-SD-Good-D5Jp5YxE,Qualcomm
0,Qualcomm Bay Area Offer,blackbeer,/company/Marvell-Semiconductor/,nan,"I just received an offer for senior engineer in modem systems team.Base - 150,000 —> 154000Sign on - 15000 —> 40000RSU - 80,000/3 yearsTarget bonus - 10%How does that look for an BS+3+MS+3 years of exp?I was hoping for a staff position.Current TC - 160,000 ( Expecting a promo from senior to staff this year, so I might get a jump here)#offer #career #tech ",2,16,2020-4-17 17:07:21,/post/Qualcomm-Bay-Area-Offer-rdOD04qE,Qualcomm
0,Growth opportunities in Qualcomm modem,XUYF44,/company/Nokia-Bell-Labs/,nan,"Hello,Just wondering if Qualcomm guys can enlighten me on the growth opportunities of the modem and AI teams. For example, on average, how long and how easy/ does it take to get promoted from a senior to a staff level within one of the core teams?For referenceStarting with Qualcomm SD modem as a senior engineerYoE: 6Base: 127kSign on: 20kStocks: 80k/3yrsThanks.#tech",1,14,2020-12-5 20:18:19,/post/Growth-opportunities-in-Qualcomm-modem-qH2O6Mea,Qualcomm
0,Qualcomm Onsite Interview ,dFHA80,/company/Nortek-Security--Control/,nan,"Hi,I have an onsite interview for Software Test Engineer new grad comimg up for Qualcomm. What should I expect from the interview?Thanks! 😊",2,0,2019-9-29 03:18:48,/post/Qualcomm-Onsite-Interview-tNbEuOTk,Qualcomm
0,Qualcomm Phone Screen,TpTf28,nan,nan,"Hi,I have a Qualcomm 45min phone screen coming up.What can I expect and what to prepare?Thanks #software #swe #engineering #interview #qualcomm",0,3,2020-9-30 19:37:34,/post/Qualcomm-Phone-Screen-oAWoR67k,Qualcomm
0,Apple SDET vs Qualcomm SD,newgrad10,nan,nan,"I am in a very tough spot choosing between 2 new grad job offers (MS degree). I have a job offer from Apple (Cupertino) and Qualcomm (San Diego). The job title at Apple is Software Developer in Test (SDET) and at Qualcomm, I'll be a Sofware Developer (SD). Apple is paying me considerably more and the hiring manager told me he'll back me for an SD role after a year or two. In Apple, I'll be majorly working in Python and in Qcomm I'll be working in C++. My long term aspiration is to get into development. Can you please point me in what to consider before taking up either offer? I do have the deadline to accept fast approaching. Would really appreciate your feedback!TC for Apple - 125k base + 25k sign on + 70k RSUs(4 years)TC for Qualcomm - 100k base + 25k sign on + 40k RSUs(3 years) #apple #qualcomm #offer",3,17,2020-3-26 17:50:51,/post/Apple-SDET-vs-Qualcomm-SD-zBhpD7Ru,Qualcomm
0,What's up with Qualcomm,cEMj22,/company/Google/,nan,Qualcomm had a big layoff last month. How are things now? Is it back to hiring mode or still unclear.,5,14,2018-5-22 04:53:34,/post/Whats-up-with-Qualcomm-z5GKHFT7,Qualcomm
0,Qualcomm Hiring Event,stallone,/company/SAP/,nan,A recruiter reached out to me to schedule phone interview within a copy of days for half an hour or so. They said it’s behavioral pre-screening interview.What kind of questions shall I expect?,2,29,2019-4-17 23:35:09,/post/Qualcomm-Hiring-Event-zWog6SVo,Qualcomm
0,Qualcomm interview response time,steakhold,/company/MathWorks/,nan,"I am waiting for a response from Qualcomm after an on-site interview with their Graphics team in Boxborough, MA. Anyone who has recently got an offer from them can tell me how long they usually take to respond?",2,6,2019-9-26 02:31:20,/post/Qualcomm-interview-response-time-Fy2VEn5S,Qualcomm
0,"TC Expectation?? YOE: 7, Staff at Qualcomm",mTKw54,/company/Samsung/,nan,Have an offer from Apple for Modem SOC Verification. How much TC should I expect?,6,24,2020-1-8 22:38:47,/post/TC-Expectation-YOE-7-Staff-at-Qualcomm-BE7CHYeR,Qualcomm
0,Qualcomm summer internship ,mvAr75,/company/Backcountry.com/,nan,"Hi guys, I am currently pursuing Master in Comp. Sci. I got a interview call for Qualcomm internship to work on video compression algorithms, I have previous work experience of almost a year in video compresson in Qualcomm.Recruiter has scheduled two phone interviews , What can kind of questions can i expect ? Do they have further onsite rounds in sandiego ?",2,5,2019-10-19 18:25:46,/post/Qualcomm-summer-internship-KYDETyoP,Qualcomm
0,Referral for Qualcomm ,HQNP34,/company/Amazon/,nan,"Hello Blind,Currently worked at Amazon. Things haven’t gone well so I am looking for Qualcomm position in San Diego. I have gotten other interviews for other companies and Qualcomm is the only one that haven’t get back. Most of my experience is related to Qualcomm devices so I need a small push.Any referrals?AWS TC 160k",0,1,2020-9-15 21:46:55,/post/Referral-for-Qualcomm-Jf7a3qRH,Qualcomm
0,staff engineer salary in Qualcomm Bangalore ,ksri11,/company/Qualcomm/,nan,"What salary expectation I should have in Qualcomm for staff engineer- technical in Bangalore (9 YOE)? I am expecting promotion this year and currently I am senior lead engineer in same company with base of 29LPA, this doesn't include EPF, gratuity, insurances. #qualcommsalary #qualcomm #semiconductor #hardware #engineering #software #swe",1,0,2021-2-11 13:57:09,/post/staff-engineer-salary-in-Qualcomm-Bangalore-RbSUZkxz,Qualcomm
0,Qualcomm R&D,testacccou,/company/Motorola-Mobility/,nan,"How is Qualcomm R&D compared to the rest of Qualcomm?Wondering about work hours (< 40 a week or > 40 a week), laid back or constantly pushing for more, etc. TC: 100k",2,2,2020-3-8 00:53:34,/post/Qualcomm-RD-FGjEXQda,Qualcomm
0,Qualcomm referral,dhbox,nan,nan,"Hi good people, anyone willing to do a referral to Qualcomm for me? I would like to apply to the engineering position (not software) at San Diego, CA.",0,7,2020-4-4 01:35:25,/post/Qualcomm-referral-uRxP2k3K,Qualcomm
0,Immigration policy at Qualcomm,Dprocessor,nan,nan,How active is Qcom for supporting green card application in both EB1 and Eb2 category give the work visa are getting difficult. Are there trends for other visa types as well. I am going to join them so thought for asking it upfront to hiring manager. Is it good question at this time or too early to ask for immigration. Thanks!,0,10,2018-12-5 19:03:09,/post/Immigration-policy-at-Qualcomm-FsEsfmAO,Qualcomm
0,Qualcomm internship program - engineering ,Thisismark,/company/Expedia/,nan,"Brother just got an internship at Qualcomm. How is the compensation, learning like? Do they have good internship program?",3,9,2018-4-18 21:36:17,/post/Qualcomm-internship-program---engineering-BZ8TFjjP,Qualcomm
0,Amazon vs Qualcomm,seanj,/company/Microsoft/,nan,comparable offers from Amazon (Bangalore) vs Qualcomm (Hyd) in India. Which one should I pick?work life balance is horrible in Amzn. would it be still better due to brand name and future growth?,0,13,2017-4-30 16:29:23,/post/Amazon-vs-Qualcomm-hEgzAuOw,Qualcomm
0,Help evaluate Qualcomm DV offer ,HybridCar,/company/Marvell-Semiconductor/,nan,"Hi allI need help in evaluating my DV offer at Qualcomm.Loc- Bay AreaYoe- 9 yrs + MastersBase- 180kAnnual Bonus target - 20%Rsu- 27k/yr TC- 243kSign on - 30kIs this a good offer ?Also would this be for Staff or Sr Staff ?ThanksCurrent TC- 215kEdit: Btw, no longer with Marvell..Joined a startup recently, but soon realized didn’t like the environment, so making a moveEdit: Also would appreciate how this offer (TC) would compare @Apple @Google @Nvidia @Broadcom for similar experience level.",6,32,2019-5-31 01:36:21,/post/Help-evaluate-Qualcomm-DV-offer-hK5EZC0c,Qualcomm
0,Experience @ Qualcomm AI Research ?,burraahh,/company/Dassault-Syst%C3%A8mes/,Eng,Anybody here working @ Qualcomm AI Research?1. How is your experience ?2. What kind of projects Qualcomm AI is working on?3. Opportunities ?thanks.,3,12,2019-9-12 04:12:31,/post/Experience-@-Qualcomm-AI-Research-gBgFROxz,Qualcomm
0,Qualcomm referral,dhbox,nan,nan,"Hi good people, anyone willing to do a referral to Qualcomm for me? I would like to apply to the engineering position (not software) at San Diego, CA.",1,5,2020-4-3 23:24:59,/post/Qualcomm-referral-ejowAqnM,Qualcomm
0,Qualcomm FTC,ELStine,/company/Broadcom/,nan,Any comments on FTC changing the Qualcomm charges for royalty/ license fees? Any chance of it changing to percent of chip price than percent of device cost ??,0,15,2019-1-29 03:35:14,/post/Qualcomm-FTC-nLLyUdVg,Qualcomm
0,Qualcomm relocation repay while leaving ,lolaiscast,/company/Qualcomm/,nan,"If I leave qualcomm in one and half year, do I need to pay some of the joining bonus and relocation assistance that I received? Would there be any penalty for leaving before two years? And what would be the notice period?#hardware #semiconductor #qualcomm #qualcommsalary #qualcommrelocation",0,1,2021-3-9 23:44:29,/post/Qualcomm-relocation-repay-while-leaving-AbiHEiTs,Qualcomm
0,Qualcomm layoffs?,Elon Musk!,/company/Apple/,nan,How many people are going to be laid off with the new $1.5B expenditure cuts?,0,4,2018-3-17 02:05:55,/post/Qualcomm-layoffs-mRrezvTH,Qualcomm
0,*Last Call folks* Qualcomm is hiring!!,qcomJobs5m,/company/Qualcomm/,nan,"Qualcomm US has a number of requisitions open for teams working in specific engineering areas requiring highly specialized skills in San Diego, Santa Clara and other domestic locations. Below are the job families with open reqs.**Interested applicants could message me their resume and areas they are interested in or directly email to qualcommjobs2020@gmail.com for referrals.**Modem Systems - https://lnkd.in/ggcpd2yModem Hardware - https://lnkd.in/gWqG-UMRFFE Engineering - https://lnkd.in/gqPNsj6Camera Systems - https://lnkd.in/gVHvviRGPU - https://lnkd.in/gZ_RYDQMultimedia Systems - https://lnkd.in/gBfCVfHML - https://lnkd.in/gZxN6YzML Researcher - https://lnkd.in/gHsbNm2Cell Tech - https://lnkd.in/gguDjy5Cell Tech SW - https://lnkd.in/gNEa9_WVideo Systems and HW Architecture - https://lnkd.in/gi4weK8",3,29,2020-7-7 17:09:00,/post/Last-Call-folks-Qualcomm-is-hiring-i1XWYhwW,Qualcomm
0,telephonic for qualcomm,yumyyy,nan,Eng,"just finished telephonic round from qualcomm as 5G system engineer , personally i believe it was good .. but interviewer said nothing abt what is next .. he asked me any quations for me, i asked how soon will i get feedback, he said wait for week or 2, if u dont heard anything call us.. this much long time they take for feedback or its negative update indirectly",0,12,2019-10-11 23:10:30,/post/telephonic-for-qualcomm-mCMzp4rm,Qualcomm
0,Qualcomm PPO vs QHDP,new2q,/company/Intel/,nan,"I’ll be joining qualcomm in july as a new grad and I was’t sure which healthcare plan to pick. Which plan do you think is better? Also, is the qualcomm seed money for the QHDP HSA given yearly or just once?#tech #insurance",3,2,2021-2-7 18:37:52,/post/Qualcomm-PPO-vs-QHDP-g5PhRBAa,Qualcomm
0, qualcomm Markham(Canada) bonus,peII24,/company/NVIDIA/,nan,"Hey, I’m considering joining Qualcomm as new college grad. Is there any bonus in the Canadian office? If so how’s it like for new college grads?Thank you.",5,10,2019-7-16 14:51:21,/post/qualcomm-MarkhamCanada-bonus-JXZ0GRoy,Qualcomm
0,Qualcomm referral,Bbxy77,nan,Eng,Can someone please refer me to a position I'm Interested at Qualcomm? Thanks!,0,3,2020-3-25 15:32:36,/post/Qualcomm-referral-myKtF1J3,Qualcomm
0,Qualcomm yearly RSU refreshers band per grade,Bames jond,/company/Apple/,Design,May I know RSU refreshers band at Qualcomm per grade Staff engineerSenior staff engineerThanks,2,16,2019-5-8 18:18:23,/post/Qualcomm-yearly-RSU-refreshers-band-per-grade-yNN37nms,Qualcomm
0,Qualcomm Staff Software Engineer Bonus,cHYn40,/company/Intel/,nan,What’s the typical Cash and Stock annual refreshers for Software Engineers at Staff level? #qualcomm,0,5,2020-7-16 22:31:39,/post/Qualcomm-Staff-Software-Engineer-Bonus-Vk4iDgeA,Qualcomm
0,Qualcomm Referral,tbHu11,nan,nan,"Hi, I’m really interetsed in a Mechanical Position at Qualcomm. Can someone refer me? Thanks!",3,0,2019-10-7 00:26:21,/post/Qualcomm-Referral-nGVK6i5B,Qualcomm
0,Qualcomm HW phone interview,cjINT,/company/Intel/,nan,"Had phone interview for senior staff position in product team for post Si debug. Supposed to be 30min screening process but it ends up 1hour discussion. The guy who interviewed me is a principle engineer and kept saying he found my background very interesting and will bring his feedback to the team. He explained to me if team members all agree, they will move me to virtual onsite. 3 hours later , got an email from Sr. Director mentioned that he got feedback from my interviewer and would like to set up another 30min to go over position available with me. What should I expect here, more technical interview ? #interview #semiconductor",0,3,2021-2-7 06:35:07,/post/Qualcomm-HW-phone-interview-8XFcDM2q,Qualcomm
0,Qualcomm RSU refresh,YJPz88,/company/Intel/,nan,"Folks,How much is QC RSU refresh for Sr Staff?HR is talking 35K. Is it close?",1,2,2019-7-11 23:52:17,/post/Qualcomm-RSU-refresh-WHMmswvq,Qualcomm
0,Qualcomm RSU : at joining and refreshers,1anonym,/company/Synopsys/,nan,How much RSUs can someone with MS and 10 year experience expect from Qualcomm at the time of joining? Also how are the refreshers ?,3,11,2019-4-2 02:29:19,/post/Qualcomm-RSU-at-joining-and-refreshers-1Uunmah2,Qualcomm
0,Qualcomm perf ratings ,venetician,/company/Google/,nan,Just curious how perf ratings are given at Qualcomm and typically what rating is needed to go from staff to senior staff and for how many review periods ..TC - 200k,3,7,2019-2-21 22:56:10,/post/Qualcomm-perf-ratings-1BswHPrZ,Qualcomm
0,Need a Referral at NVIDIA/Qualcomm/NXP,rizwan16,/company/Micron-Technology/,Product, PhD in Signal processing with over 3 years of professional work experience in Semiconductor Industry in Japan. Looking to change job in relevant industry. Please advise and support.#referral#semiconductor ,0,9,2021-5-9 07:36:51,/post/Need-a-Referral-at-NVIDIAQualcommNXP-jVFVUQSs,Qualcomm
